policyID,statecode,county,hu_site_limit,fl_site_limit,fr_site_limit,tiv_2012,hu_site_deductible,point_latitude,line,construction,point_granularity
365323,FL,PINELLAS COUNTY,382500,0,382500,282890.88,19125,27.872398,Residential,Masonry,1
414180,FL,PINELLAS COUNTY,944919,944919,944919,1306664.23,0,27.860195,Residential,Masonry,1
739678,FL,PINELLAS COUNTY,998055,0,998055,1109746.34,0,27.872147,Residential,Masonry,1
254574,FL,PINELLAS COUNTY,180000,0,180000,185400,3600,27.879246,Residential,Wood,3
895786,FL,PINELLAS COUNTY,194312.02,0,0,312428.85,0,27.899645,Residential,Wood,3
558709,FL,PINELLAS COUNTY,233515.32,0,0,226623.12,0,27.899645,Residential,Wood,3
568008,FL,PINELLAS COUNTY,182039.68,0,0,175950.82,0,27.899645,Residential,Wood,3
935133,FL,PINELLAS COUNTY,22726.55,0,0,33099.4,0,27.899645,Residential,Wood,3
887980,FL,PINELLAS COUNTY,237094.75,0,0,226917.7,0,27.899645,Residential,Wood,3
971890,FL,PINELLAS COUNTY,182039.68,0,0,219487.06,0,27.899645,Residential,Wood,3
156734,FL,PINELLAS COUNTY,470610.07,0,0,551630.3,0,27.899645,Residential,Masonry,3
111025,FL,PINELLAS COUNTY,65452.47,0,0,107371.9,0,27.899645,Residential,Wood,3
799678,FL,PINELLAS COUNTY,191982.55,0,0,235646.67,0,27.899645,Residential,Wood,3
812557,FL,PINELLAS COUNTY,171170.63,0,0,253929.58,0,27.899645,Residential,Wood,3
456869,FL,PINELLAS COUNTY,2082371.56,0,0,3200605.08,0,27.894165,Commercial,Reinforced Masonry,3
308396,FL,PINELLAS COUNTY,450000,0,450000,508939.2,9000,27.867769,Residential,Masonry,3
635421,FL,PINELLAS COUNTY,23408.87,0,0,26970.72,0,27.85176,Residential,Wood,4
465955,FL,PINELLAS COUNTY,25396.12,0,0,33125.65,0,27.841726,Residential,Wood,4
340274,FL,PINELLAS COUNTY,47164.22,0,0,45460.17,0,27.872395,Residential,Wood,1
894153,FL,PINELLAS COUNTY,6558412.18,0,0,8085931.96,0,27.839935,Commercial,Reinforced Masonry,3
715129,FL,PINELLAS COUNTY,5304644.1,5304644.1,5304644.1,4360502.32,0,27.83909,Commercial,Reinforced Masonry,1
119461,FL,PINELLAS COUNTY,17910000,17910000,17910000,25740000,0,27.8294,Commercial,Reinforced Concrete,1
498942,FL,PINELLAS COUNTY,3346926.3,0,3346926.3,5884298.07,0,27.837376,Commercial,Reinforced Masonry,4
505192,FL,PINELLAS COUNTY,25740,0,25740,35706.53,0,27.837376,Residential,Wood,4
251207,FL,PINELLAS COUNTY,170222.4,0,170222.4,280346.76,0,27.837376,Residential,Wood,4
868153,FL,PINELLAS COUNTY,301867.2,0,0,226408.25,0,27.849815,Residential,Wood,3
360992,FL,PINELLAS COUNTY,281475,0,0,345792.04,0,27.83935,Residential,Wood,1
938146,FL,PINELLAS COUNTY,391132.18,0,0,356186.87,0,27.83459,Residential,Masonry,1
904936,FL,PINELLAS COUNTY,55878.55,0,0,70159.43,0,27.83459,Residential,Wood,1
137374,FL,PINELLAS COUNTY,58437.09,0,0,107684.95,0,27.83459,Residential,Wood,1
712048,FL,PINELLAS COUNTY,36247.41,0,0,39216.79,0,27.83459,Residential,Wood,1
807370,FL,PINELLAS COUNTY,517094.87,0,0,439687.84,0,27.84176,Residential,Masonry,1
864738,FL,PINELLAS COUNTY,482316.29,0,0,582423.93,0,27.84176,Residential,Masonry,1
892185,FL,PINELLAS COUNTY,374633.67,0,0,404100.85,0,27.84176,Residential,Masonry,1
787524,FL,PINELLAS COUNTY,775314.89,0,0,722554.71,0,27.84176,Residential,Masonry,1
490415,FL,PINELLAS COUNTY,37543.4,0,0,41763.28,0,27.84176,Residential,Wood,1
737873,FL,PINELLAS COUNTY,678330.76,0,0,924016.73,0,27.84054,Residential,Masonry,1
394239,FL,PINELLAS COUNTY,288456.76,0,0,251252.76,0,27.84054,Residential,Wood,1
599358,FL,PINELLAS COUNTY,32101.25,0,0,46514.72,0,27.84054,Residential,Wood,1
817315,FL,PINELLAS COUNTY,478678,0,0,501003.54,0,27.84054,Residential,Masonry,1
104325,FL,PINELLAS COUNTY,64588.35,0,0,70259.21,0,27.84054,Residential,Wood,1
116485,FL,PINELLAS COUNTY,133566.44,0,0,118420.81,0,27.83455,Residential,Wood,1
678725,FL,PINELLAS COUNTY,1919572.57,0,0,2690138.91,0,27.83455,Commercial,Reinforced Masonry,1
434573,FL,PINELLAS COUNTY,156442.82,0,0,170868.1,0,27.83455,Residential,Wood,1
247869,FL,PINELLAS COUNTY,88349.47,0,0,118281.74,0,27.83096,Residential,Wood,1
317122,FL,PINELLAS COUNTY,131814,0,0,217466.74,0,27.83096,Residential,Wood,1
671710,FL,PINELLAS COUNTY,91353.19,0,0,137139.41,0,27.84943,Residential,Wood,1
717419,FL,PINELLAS COUNTY,2143.99,0,0,2075.81,0,27.84943,Residential,Wood,1
728677,FL,PINELLAS COUNTY,1218187.51,0,0,1819363.04,0,27.84943,Residential,Masonry,1
223152,FL,PINELLAS COUNTY,391132.18,0,0,442185.88,0,27.83459,Residential,Masonry,1
928880,FL,PINELLAS COUNTY,443690.92,0,0,558305.16,0,27.83459,Residential,Masonry,1
942909,FL,PINELLAS COUNTY,1660058.61,0,0,2701257.33,0,27.83459,Residential,Masonry,1
264091,FL,PINELLAS COUNTY,324097.13,0,0,328396.28,0,27.83459,Residential,Wood,1
862173,FL,PINELLAS COUNTY,55878.55,0,0,48305.83,0,27.83459,Residential,Wood,1
632070,FL,PINELLAS COUNTY,517094.87,0,0,592416.98,0,27.84176,Residential,Masonry,1
262896,FL,PINELLAS COUNTY,482316.29,0,0,346712.1,0,27.84176,Residential,Masonry,1
563446,FL,PINELLAS COUNTY,37543.4,0,0,39764.06,0,27.84176,Residential,Wood,1
157821,FL,PINELLAS COUNTY,288456.76,0,0,271864.73,0,27.84054,Residential,Wood,1
592906,FL,PINELLAS COUNTY,150733.85,0,0,153051.24,0,27.84054,Residential,Wood,1
576331,FL,PINELLAS COUNTY,242662.76,0,0,405588.47,0,27.84054,Residential,Wood,1
401789,FL,PINELLAS COUNTY,32101.25,0,0,36916.44,0,27.84054,Residential,Wood,1
578145,FL,PINELLAS COUNTY,478678,0,0,633233.55,0,27.84054,Residential,Masonry,1
270809,FL,PINELLAS COUNTY,1607478.04,0,0,1604134.48,0,27.83455,Residential,Masonry,1
456779,FL,PINELLAS COUNTY,264166.2,0,0,401004.29,0,27.83455,Residential,Wood,1
645343,FL,PINELLAS COUNTY,111547.1,0,0,105452.16,0,27.83455,Residential,Wood,1
285594,FL,PINELLAS COUNTY,284820.51,0,0,387375.26,0,27.83096,Residential,Wood,1
235772,FL,PINELLAS COUNTY,88349.47,0,0,81321.09,0,27.83096,Residential,Wood,1
989734,FL,PINELLAS COUNTY,131814,0,0,164938.86,0,27.83096,Residential,Wood,1
292947,FL,PINELLAS COUNTY,1284700.02,0,0,1129662.42,0,27.84943,Residential,Masonry,1
507332,FL,PINELLAS COUNTY,188656.87,0,0,252513.45,0,27.831999,Residential,Wood,1
127872,FL,PINELLAS COUNTY,48978.23,0,0,62329.69,0,27.848362,Residential,Wood,3
532596,FL,PINELLAS COUNTY,498852.3,0,0,682429.95,0,27.83869,Residential,Masonry,1
170847,FL,PINELLAS COUNTY,82537.38,0,0,74427.26,0,27.831999,Residential,Wood,1
838804,FL,PINELLAS COUNTY,315637.46,0,0,404172.5,0,27.83478,Residential,Wood,1
637161,FL,PINELLAS COUNTY,2679290.37,0,0,2439091.99,0,27.84381,Commercial,Reinforced Masonry,1
307223,FL,PINELLAS COUNTY,20861.1,0,0,30563.01,0,27.83927,Residential,Wood,1
194043,FL,PINELLAS COUNTY,27479.51,0,0,44090.24,0,27.84381,Residential,Wood,1
279201,FL,PINELLAS COUNTY,7256.03,0,0,7913.02,0,27.841759,Residential,Wood,3
276547,FL,PINELLAS COUNTY,80723.37,0,0,70197.85,0,27.84626,Residential,Wood,3
179988,FL,PINELLAS COUNTY,80723.37,0,0,64072.4,0,27.84626,Residential,Wood,3
654648,FL,PINELLAS COUNTY,249426.15,0,0,381825.54,0,27.831999,Residential,Wood,1
601649,FL,PINELLAS COUNTY,54420.25,0,0,48725.5,0,27.840384,Residential,Wood,1
668341,FL,PINELLAS COUNTY,12698.06,0,0,11786.34,0,27.840384,Residential,Wood,1
811070,FL,PINELLAS COUNTY,10884.05,0,0,12201.02,0,27.840384,Residential,Wood,1
135496,FL,PINELLAS COUNTY,77095.36,0,0,104800.34,0,27.840384,Residential,Wood,1
299460,FL,PINELLAS COUNTY,45350.21,0,0,70071.52,0,27.840384,Residential,Wood,1
942784,FL,PINELLAS COUNTY,533661.31,0,0,754920.49,0,27.842819,Residential,Masonry,1
146671,FL,PINELLAS COUNTY,3036353.49,0,0,4196802.24,0,27.84188,Commercial,Reinforced Masonry,3
571110,FL,PINELLAS COUNTY,16326.08,0,0,16080.53,0,27.83234,Residential,Wood,1
888904,FL,PINELLAS COUNTY,44443.21,0,0,66115.49,0,27.840384,Residential,Wood,1
588519,FL,PINELLAS COUNTY,77095.36,0,0,67365.31,0,27.840384,Residential,Wood,1
444321,FL,PINELLAS COUNTY,8094884.8,0,0,14040000,0,27.842459,Commercial,Reinforced Masonry,1
794947,FL,PINELLAS COUNTY,24489.11,0,0,24913.53,0,27.8395,Residential,Wood,3
722714,FL,PINELLAS COUNTY,164099.73,0,0,261729.88,0,27.842819,Residential,Wood,1
326535,FL,PINELLAS COUNTY,11791.05,0,0,9745.38,0,27.842819,Residential,Wood,1
486331,FL,PINELLAS COUNTY,34148.71,0,0,48602.28,0,27.842819,Residential,Wood,1
223312,FL,PINELLAS COUNTY,1616031.13,0,0,1270927.68,0,27.83234,Residential,Masonry,1
937848,FL,PINELLAS COUNTY,838978.87,0,0,1373995.7,0,27.844723,Residential,Masonry,3
779902,FL,PINELLAS COUNTY,3907.8,0,0,4997.23,0,27.83053,Residential,Wood,1
854161,FL,PINELLAS COUNTY,842672.99,0,0,929320,0,27.83053,Residential,Masonry,1
106084,FL,PINELLAS COUNTY,2153121.46,0,0,2306423.7,0,27.837799,Commercial,Reinforced Masonry,1
568215,FL,PINELLAS COUNTY,1055449.8,1055449.8,1055449.8,1190458.72,0,27.839161,Residential,Masonry,1
465447,FL,PINELLAS COUNTY,1046007,1046007,1046007,1825997.68,0,27.84067,Residential,Masonry,1
716008,FL,PINELLAS COUNTY,2422261.8,2422261.8,2422261.8,3076466.27,0,27.836241,Commercial,Reinforced Masonry,1
379200,FL,PINELLAS COUNTY,732600,732600,732600,1128183.49,36630,27.849531,Residential,Masonry,1
135650,FL,PINELLAS COUNTY,90000,0,90000,83513.43,1800,27.82789,Residential,Wood,1
617348,FL,PINELLAS COUNTY,28980000,28980000,28980000,36990000,0,27.8608,Commercial,Reinforced Concrete,3
798938,FL,PINELLAS COUNTY,94500,94500,94500,157405.25,0,27.851446,Residential,Wood,1
640472,FL,PINELLAS COUNTY,113208.3,0,0,98029.33,0,27.8608,Residential,Wood,4
620305,FL,PINELLAS COUNTY,530698.5,0,0,454345.85,0,27.85569,Residential,Masonry,1
620558,FL,PINELLAS COUNTY,122364.9,0,0,157812.54,0,27.857315,Residential,Wood,1
311879,FL,PINELLAS COUNTY,288797.66,0,0,295183.55,0,27.864723,Residential,Wood,1
470948,FL,PINELLAS COUNTY,332489.45,0,0,332224.46,0,27.864723,Residential,Wood,1
753471,FL,PINELLAS COUNTY,24544.68,0,0,32922.36,0,27.867655,Residential,Wood,1
117163,FL,PINELLAS COUNTY,58437.09,0,0,68128.3,0,27.867655,Residential,Wood,1
507377,FL,PINELLAS COUNTY,307262.98,0,0,263877.45,0,27.849993,Residential,Wood,1
803765,FL,PINELLAS COUNTY,324137.45,0,0,460129.96,0,27.849993,Residential,Wood,1
121337,FL,PINELLAS COUNTY,31817.17,0,0,24094,0,27.849993,Residential,Wood,1
173541,FL,PINELLAS COUNTY,264707.51,0,0,229523.91,0,27.849993,Residential,Wood,1
294134,FL,PINELLAS COUNTY,288854.47,0,0,318673.5,0,27.864723,Residential,Wood,1
500182,FL,PINELLAS COUNTY,332489.45,0,0,542197.2,0,27.864723,Residential,Wood,1
564029,FL,PINELLAS COUNTY,9545.15,0,0,13647.09,0,27.864723,Residential,Wood,1
990041,FL,PINELLAS COUNTY,540891.93,0,0,517730.94,0,27.864723,Residential,Masonry,1
125824,FL,PINELLAS COUNTY,25386.61,0,0,27076.35,0,27.867655,Residential,Wood,1
845942,FL,PINELLAS COUNTY,303285.83,0,0,372799.55,0,27.849993,Residential,Wood,1
314436,FL,PINELLAS COUNTY,307262.98,0,0,553427.33,0,27.849993,Residential,Wood,1
645958,FL,PINELLAS COUNTY,324137.45,0,0,267356.34,0,27.849993,Residential,Wood,1
316676,FL,PINELLAS COUNTY,9261.07,0,0,13439.85,0,27.849993,Residential,Wood,1
359103,FL,PINELLAS COUNTY,31817.17,0,0,33354.58,0,27.849993,Residential,Wood,1
977250,FL,PINELLAS COUNTY,1927847.19,0,0,2012886.46,0,27.849993,Commercial,Reinforced Masonry,1
358771,FL,PINELLAS COUNTY,392732.81,0,0,485235.53,0,27.855509,Residential,Masonry,3
424789,FL,PINELLAS COUNTY,315637.46,0,0,371554.21,0,27.852009,Residential,Wood,1
692034,FL,PINELLAS COUNTY,21768.1,0,0,18264.31,0,27.854666,Residential,Wood,1
716096,FL,PINELLAS COUNTY,189682.69,0,0,155841.4,0,27.854666,Residential,Wood,1
754945,FL,PINELLAS COUNTY,280240.71,0,0,299847.47,0,27.854761,Residential,Wood,1
737052,FL,PINELLAS COUNTY,326521.51,0,0,370620.2,0,27.863796,Residential,Wood,1
271536,FL,PINELLAS COUNTY,9070.04,0,0,15471.75,0,27.857403,Residential,Wood,1
428606,FL,PINELLAS COUNTY,8163.04,0,0,11446.02,0,27.850094,Residential,Wood,1
468677,FL,PINELLAS COUNTY,621297.87,0,0,537919.69,0,27.85015,Residential,Masonry,4
512745,FL,PINELLAS COUNTY,59862.28,0,0,70972.71,0,27.85572,Residential,Wood,3
694912,FL,PINELLAS COUNTY,65304.3,0,0,95839.03,0,27.857405,Residential,Wood,1
221359,FL,PINELLAS COUNTY,2387843.44,0,0,2344193.66,0,27.85606,Commercial,Reinforced Masonry,1
572495,FL,PINELLAS COUNTY,2588008.5,0,2588008.5,2473851.45,0,27.851034,Commercial,Reinforced Masonry,1
887071,FL,PINELLAS COUNTY,157500,0,157500,251748,7875,27.86324,Residential,Wood,1
843486,FL,PINELLAS COUNTY,1010296.8,0,0,932253.39,0,27.85958,Residential,Masonry,1
733186,FL,PINELLAS COUNTY,7248.96,0,0,12617.67,0,27.918972,Residential,Wood,3
295173,FL,PINELLAS COUNTY,7248.96,0,0,10204.68,0,27.924068,Residential,Wood,1
875633,FL,PINELLAS COUNTY,7250.04,0,0,6951.34,0,27.914331,Residential,Wood,3
879470,FL,POLK COUNTY,2948400,0,2948400,4410429,0,28.01702,Commercial,Reinforced Masonry,1
854249,FL,POLK COUNTY,698065.2,0,0,819048.28,0,28.012009,Residential,Masonry,3
363589,FL,POLK COUNTY,3150000,3150000,3150000,4599504,0,28.03923,Commercial,Reinforced Masonry,1
575897,FL,POLK COUNTY,1320336,1320336,1320336,1542321.45,0,28.025888,Residential,Masonry,1
696548,FL,POLK COUNTY,1035000,1035000,1035000,1396691.1,0,28.03923,Residential,Masonry,1
217863,FL,POLK COUNTY,658890,658890,658890,767106.09,0,28.05762,Residential,Masonry,1
559124,FL,POLK COUNTY,553500,553500,553500,571433.4,0,28.03923,Residential,Masonry,1
261103,FL,POLK COUNTY,517500,517500,517500,520658.82,0,28.03923,Residential,Masonry,1
360767,FL,POLK COUNTY,495000,495000,495000,381561.84,0,28.03923,Residential,Masonry,1
771789,FL,POLK COUNTY,210276,210276,210276,233956.44,0,28.02117,Residential,Wood,3
135039,FL,POLK COUNTY,146388.6,146388.6,146388.6,169970.34,0,28.02708,Residential,Wood,1
134989,FL,POLK COUNTY,89190,89190,89190,129011.55,0,28.05718,Residential,Wood,1
180086,FL,POLK COUNTY,969043.68,0,0,969528.2,0,28.05141,Residential,Masonry,1
673948,FL,POLK COUNTY,1799388.36,0,0,1445545.84,0,28.047941,Residential,Masonry,1
501941,FL,POLK COUNTY,25890.48,0,0,20308.49,0,28.03357,Residential,Wood,1
278040,FL,POLK COUNTY,1349355.77,0,0,1270607.37,0,28.0625,Residential,Masonry,1
979624,FL,POLK COUNTY,4410392.23,0,0,5724689.12,0,28.0625,Commercial,Reinforced Masonry,1
691384,FL,POLK COUNTY,1250736.98,0,0,1279954.19,0,28.0625,Residential,Masonry,1
609413,FL,POLK COUNTY,28766.75,0,0,26565.28,0,28.0625,Residential,Wood,1
134697,FL,POLK COUNTY,623854.81,0,0,857011.81,0,28.0625,Residential,Masonry,1
673375,FL,POLK COUNTY,978069.33,0,0,1271380.59,0,28.0625,Residential,Masonry,1
260618,FL,POLK COUNTY,2686952.17,0,0,3680049.7,0,28.0625,Commercial,Reinforced Masonry,1
549573,FL,POLK COUNTY,1393949.71,0,0,1561067.55,0,28.03392,Residential,Masonry,1
905084,FL,POLK COUNTY,342570.84,0,0,282148.19,0,28.03392,Residential,Wood,1
293131,FL,POLK COUNTY,1054972.43,0,0,1316605.59,0,28.03392,Residential,Masonry,1
353373,FL,POLK COUNTY,1125688.39,0,0,1745625.25,0,28.03392,Residential,Masonry,1
897184,FL,POLK COUNTY,57533.49,0,0,70918.08,0,28.03392,Residential,Wood,1
388628,FL,POLK COUNTY,1702877.15,0,0,1683089.72,0,28.02832,Residential,Masonry,1
239738,FL,POLK COUNTY,304653.53,0,0,456797.5,0,28.02832,Residential,Wood,1
189642,FL,POLK COUNTY,3876136.24,0,0,5967257.48,0,28.02832,Commercial,Reinforced Masonry,1
691347,FL,POLK COUNTY,294489.28,0,0,267902.79,0,28.058933,Residential,Wood,1
293610,FL,POLK COUNTY,65204.62,0,0,58590.27,0,28.058933,Residential,Wood,1
985341,FL,POLK COUNTY,9360000,0,0,7777346.69,0,28.073456,Commercial,Reinforced Concrete,1
401965,FL,POLK COUNTY,9180000,0,0,9090000,0,28.073456,Commercial,Reinforced Concrete,1
235895,FL,POLK COUNTY,6374792.88,0,0,6338507.56,0,28.073456,Commercial,Reinforced Masonry,1
812831,FL,POLK COUNTY,2636458.48,0,0,1924672.69,0,28.03589,Commercial,Reinforced Masonry,1
437891,FL,POLK COUNTY,500733.14,0,0,510597.58,0,28.03589,Residential,Masonry,1
176496,FL,POLK COUNTY,3993974.88,0,0,4335859.13,0,28.03589,Commercial,Reinforced Masonry,1
840173,FL,POLK COUNTY,1346502.84,0,0,2095535.44,0,28.03589,Residential,Masonry,1
623909,FL,POLK COUNTY,1519957.18,0,0,1562759.18,0,28.03589,Residential,Masonry,1
141423,FL,POLK COUNTY,1077867.1,0,0,1328096.11,0,28.03589,Residential,Masonry,1
786283,FL,POLK COUNTY,1784003.94,0,0,2635630.33,0,28.03589,Residential,Masonry,1
194489,FL,POLK COUNTY,523582.16,0,0,399074.32,0,28.03589,Residential,Masonry,1
708800,FL,POLK COUNTY,2056183.01,0,0,2621890.36,0,28.03589,Commercial,Reinforced Masonry,1
325474,FL,POLK COUNTY,1301747.27,0,0,1881675.67,0,28.04004,Residential,Masonry,1
918896,FL,POLK COUNTY,700630.06,0,0,1096547.69,0,28.04004,Residential,Masonry,1
612967,FL,POLK COUNTY,936083.58,0,0,1268220.08,0,28.04004,Residential,Masonry,1
210738,FL,POLK COUNTY,2569445.66,0,0,2196768.13,0,28.04004,Commercial,Reinforced Masonry,1
794680,FL,POLK COUNTY,2483720.76,0,0,2681710.56,0,28.04004,Commercial,Reinforced Masonry,1
406602,FL,POLK COUNTY,1096012.98,0,0,1102663.59,0,28.04004,Residential,Masonry,1
687516,FL,POLK COUNTY,71916.86,0,0,77545.94,0,28.04004,Residential,Wood,1
718844,FL,POLK COUNTY,2583912.14,0,0,3929355.19,0,28.04599,Commercial,Reinforced Masonry,1
448124,FL,POLK COUNTY,13424.48,0,0,12220.98,0,28.04599,Residential,Wood,1
738028,FL,POLK COUNTY,8447398.5,0,0,10620000,0,28.01187,Commercial,Reinforced Masonry,1
250747,FL,POLK COUNTY,532376.56,0,0,654024.6,0,28.01187,Residential,Masonry,1
893126,FL,POLK COUNTY,745634.03,0,0,1225867.08,0,28.01187,Residential,Masonry,1
784592,FL,POLK COUNTY,5339601.02,0,0,6488768.59,0,28.073456,Commercial,Reinforced Masonry,1
534170,FL,POLK COUNTY,10800000,0,0,9990000,0,28.073456,Commercial,Reinforced Concrete,1
681542,FL,POLK COUNTY,3923592.24,0,0,5665722.12,0,28.073456,Commercial,Reinforced Masonry,1
235728,FL,POLK COUNTY,6675802.62,0,0,7626436.92,0,28.073456,Commercial,Reinforced Masonry,1
304212,FL,POLK COUNTY,106820.51,0,0,128985.77,0,28.073456,Residential,Wood,1
945070,FL,POLK COUNTY,280571.65,0,0,207290.55,0,28.073456,Residential,Wood,1
994731,FL,POLK COUNTY,48711.69,0,0,35527.53,0,28.073456,Residential,Wood,1
934175,FL,POLK COUNTY,757382.26,0,0,948507.68,0,28.025707,Residential,Masonry,1
924764,FL,POLK COUNTY,100952.57,0,0,140225.54,0,28.04908,Residential,Wood,1
882266,FL,POLK COUNTY,1472597.1,0,0,1857533.98,0,28.04776,Residential,Masonry,1
636598,FL,POLK COUNTY,246476.7,0,0,355177.85,0,28.04713,Residential,Wood,1
138316,FL,POLK COUNTY,319784.4,0,0,292634.06,0,28.045778,Residential,Wood,1
176713,FL,POLK COUNTY,1556432.1,0,0,2098120.28,0,28.044321,Residential,Masonry,3
435513,FL,POLK COUNTY,385264.8,0,0,355050.79,0,28.06919,Residential,Masonry,1
494033,FL,POLK COUNTY,537442.2,0,0,764294.4,0,28.01483,Residential,Masonry,1
891685,FL,POLK COUNTY,126368.1,0,0,175220.24,0,28.04735,Residential,Wood,3
672801,FL,POLK COUNTY,1818003.6,0,0,1995382.58,0,28.04056,Commercial,Reinforced Masonry,1
219653,FL,POLK COUNTY,14346.94,0,0,12122.68,0,28.053955,Residential,Wood,1
626553,FL,POLK COUNTY,956462.59,0,0,1155368.55,0,28.04529,Residential,Masonry,1
414273,FL,POLK COUNTY,14346.94,0,0,14410.57,0,28.03759,Residential,Wood,1
447090,FL,POLK COUNTY,120579.07,0,0,172983.21,0,28.039316,Residential,Wood,1
837577,FL,POLK COUNTY,600737.51,0,0,862428.38,0,28.044189,Residential,Masonry,1
685075,FL,POLK COUNTY,953405.97,0,0,761412.89,0,28.03236,Residential,Masonry,1
490230,FL,POLK COUNTY,13411.12,0,0,18154.98,0,28.05807,Residential,Wood,1
511829,FL,POLK COUNTY,30040.9,0,0,41088.21,0,28.05807,Residential,Wood,1
922431,FL,POLK COUNTY,8542.88,0,0,10880.3,0,28.05807,Residential,Wood,1
738285,FL,POLK COUNTY,31805.02,0,0,49145.44,0,28.05807,Residential,Wood,1
223571,FL,POLK COUNTY,10177.61,0,0,10453.83,0,28.05807,Residential,Wood,1
893810,FL,POLK COUNTY,10177.61,0,0,8988.05,0,28.05807,Residential,Wood,1
475564,FL,POLK COUNTY,10177.61,0,0,10848.65,0,28.05807,Residential,Wood,1
482016,FL,POLK COUNTY,131858.32,0,0,150413.43,0,28.062529,Residential,Wood,1
741109,FL,POLK COUNTY,43084.39,0,0,32626.26,0,28.062529,Residential,Wood,1
646184,FL,POLK COUNTY,5632.67,0,0,5790.83,0,28.062529,Residential,Wood,1
876400,FL,POLK COUNTY,37411.19,0,0,50752.02,0,28.062529,Residential,Wood,1
845218,FL,POLK COUNTY,10058.34,0,0,9529.55,0,28.062529,Residential,Wood,1
767545,FL,POLK COUNTY,55128.71,0,0,65492.9,0,28.062529,Residential,Wood,1
531414,FL,POLK COUNTY,38624.02,0,0,40743.4,0,28.062529,Residential,Wood,1
639505,FL,POLK COUNTY,80466.71,0,0,131044.06,0,28.062529,Residential,Wood,1
419432,FL,POLK COUNTY,21203.35,0,0,17527.88,0,28.062529,Residential,Wood,1
727856,FL,POLK COUNTY,1053748.8,1053748.8,1053748.8,967010.52,0,28.04796,Residential,Masonry,1
758906,FL,POLK COUNTY,18090000,0,0,14940000,0,28.04158,Commercial,Reinforced Concrete,1
822585,FL,POLK COUNTY,2174081,0,0,3197116.55,0,28.02561,Commercial,Reinforced Masonry,1
877257,FL,POLK COUNTY,865128.14,0,0,686012.01,0,28.035135,Residential,Masonry,1
422769,FL,POLK COUNTY,651218.4,651218.4,651218.4,757658.75,0,28.03199,Residential,Masonry,1
136735,FL,POLK COUNTY,36450000,0,0,59310000,0,28.011459,Commercial,Steel Frame,1
157909,FL,POLK COUNTY,1121899.17,0,0,1077209.44,0,28.011459,Residential,Masonry,1
105306,FL,POLK COUNTY,356400,0,356400,317764.1,3564,28.0334,Residential,Wood,1
159352,FL,POLK COUNTY,589500,0,589500,732097.69,17685,28.01856,Residential,Masonry,1
818718,FL,POLK COUNTY,1057500,0,0,791856,52875,27.995266,Residential,Masonry,1
344822,FL,POLK COUNTY,2240730,2240730,2240730,2618113.75,0,28.01268,Commercial,Reinforced Masonry,1
340097,FL,POLK COUNTY,1177192.8,1177192.8,1177192.8,1179151.65,0,28.01268,Residential,Masonry,1
851478,FL,POLK COUNTY,700342.2,700342.2,700342.2,821923.71,0,28.03139,Residential,Masonry,1
278151,FL,POLK COUNTY,337500,337500,337500,375921,0,28.02343,Residential,Wood,1
119311,FL,POLK COUNTY,108918,108918,108918,160926.78,0,28.01363,Residential,Wood,1
348956,FL,POLK COUNTY,100773,100773,100773,131610.34,0,28.02999,Residential,Wood,1
818220,FL,POLK COUNTY,1525689,0,1525689,1115736.37,0,28.03366,Residential,Masonry,1
623244,FL,POLK COUNTY,127661.4,0,127661.4,211154,0,27.99682,Residential,Wood,1
496057,FL,POLK COUNTY,990900,0,990900,1502236.11,0,27.99682,Residential,Masonry,1
270866,FL,POLK COUNTY,2632590,0,2632590,2511490.86,0,27.99682,Commercial,Reinforced Masonry,1
746783,FL,POLK COUNTY,57691.8,0,57691.8,83197.34,0,27.99682,Residential,Wood,1
327838,FL,POLK COUNTY,0,0,0,3477681,0,28.02198,Commercial,Reinforced Masonry,1
834986,FL,POLK COUNTY,1917591.22,0,0,2480998.7,0,27.99623,Commercial,Reinforced Masonry,1
688184,FL,POLK COUNTY,2708758.9,0,0,2362037.76,0,27.99623,Commercial,Reinforced Masonry,1
634284,FL,POLK COUNTY,1345457.19,0,0,1118204.09,0,27.99584,Residential,Masonry,3
488769,FL,POLK COUNTY,56766.38,0,0,82701.52,0,27.99584,Residential,Wood,3
